The Way the Crow Flies, 4.08, 11206
R.U.R., 3.86, 5529
If I Grow Up, 4.11, 1345
Scat, 3.94, 14856
Dragons of Eden: Speculations on the Evolution of Human Intelligence, 4.16, 14596
The Reapers are the Angels (Reapers #1), 3.90, 9832
Le deuxième sexe I, 4.19, 1271
Vampyr, 4.32, 1652
The Taker (The Taker #1), 3.68, 6508
The Pillowman, 4.36, 8931
Do Hard Things: A Teenage Rebellion Against Low Expectations, 4.08, 9653
The Warrior's Path (When Women Were Warriors #1), 3.96, 4995
A Christmas Carol and Other Christmas Writings, 4.13, 32630
Myrtle Mae and the Mirror in the Attic (The Mae Chronicles #1), 4.67, 12
Assassin's Apprentice / Royal Assassin (Farseer Trilogy #1-2), 4.34, 6315
Ghost in the Shell (Ghost in the Shell #1), 4.20, 8074
രണ്ടാമൂഴം | Randamoozham, 4.27, 5824
The Tragedy of Man, 4.19, 1348
Fool on the Hill, 4.09, 3574
Freelancing And Outsourcing-How to Outsource Excessive Workload, 4.86, 7
Tainted Pictures (Photographer Trilogy #2), 4.25, 250
This Season... Have Love/Have Faith, 4.60, 15
Half Wild (The Half Bad Trilogy #2), 4.02, 13166
A Mad Zombie Party (White Rabbit Chronicles #4), 4.30, 3975
Ulysses, 3.74, 88682
A Three Course Meal for the Mind, 4.44, 16
Il nome della rosa, 4.11, 231160
Egypťan Sinuhet, 4.08, 12259
1984, 4.14, 2140082
Holding Up the Universe, 3.92, 28288
Troubling a Star (Austin Family #5), 3.86, 6246
Fruits Basket Vol. 8, 4.43, 13411
Here on Earth, 3.68, 40496
In the Lake of the Woods, 3.78, 13981
The Coffee Trader, 3.74, 6508
Carpe Diem, 3.95, 2258
Twenty Years After (The D'Artagnan Romances #2), 4.01, 16976
The Girls, 3.79, 18349
City of Saints and Madmen (Ambergris #1), 3.84, 4277
The God Eaters, 4.10, 2563
The Pilgrims of Rayne (Pendragon #8), 4.14, 22341
The Day of Battle: The War in Sicily and Italy 1943-1944 (World War II Liberation Trilogy #2), 4.34, 9345
Second Treatise of Government, 3.75, 15804
خوارق اللاشعور, 3.96, 5425
A Journey of the Heart (When Women Were Warriors #2), 4.44, 1838
Plumb, 4.10, 3034
Dragon's Keep (Wilde Island Chronicles #1), 3.64, 6886
Shug, 3.99, 9027
Jingga dan Senja, 4.06, 4122
I Am Not Myself These Days, 3.96, 10812
Phantom (Harry Hole #9), 4.11, 26843
Date Me (The Keatyn Chronicles #3), 4.41, 6292
The Lady of the Rivers (The Plantagenet and Tudor Novels #1), 3.97, 40826
The Year of Ice, 3.89, 1946
Cursed, 3.82, 10499
Amongst Women, 3.92, 2494
التائهون, 4.09, 4370
Calico Captive, 3.95, 4521
Abstraction In Theory - Laws Of Physical Transaction, it was amazing 5.00, 6
The Afternoon When She Died, 4.30, 20
Successful Freelancing and Outsourcing: A Guide to Make Money Online and Increase Business Profit, 4.86, 7
Horns, 3.92, 79178
Harry Potter Boxed Set Books 1-5 (Harry Potter #1-5), 4.77, 34750
Half Bad (Half-Life Trilogy #1), 3.80, 34259
Brain on Fire: My Month of Madness, really liked it 4.00, 108335
The Abortion, 4.08, 4145
L'Étranger, 3.96, 500519
10 Dates: A fun and sexy romantic comedy novel, 4.40, 315
Rabbit Is Rich (Rabbit Angstrom #3), 3.90, 13610
Walden, 3.36, 389
Born in Death (In Death #23), 4.34, 20540
Stasiland: Stories from Behind the Berlin Wall, 4.15, 8055
Against Our Will: Men Women and Rape, really liked it 4.00, 3209
Olive's Ocean, 3.78, 11641
Life's Golden Ticket: An Inspirational Novel, 3.98, 2545
The Man Who Fell in Love with the Moon, 4.22, 2330
Through Gates of Splendor, 4.39, 17797
The Pace (The Pace #1), 3.69, 1353
Shift (Shifters #5), 4.23, 15088
Wicked Game (WVMP Radio #1), 3.69, 3094
It Happened One Autumn (Wallflowers #2), 4.15, 34780
The Grass is Singing, 3.82, 8038
The Mind Readers (Mind Readers #1), 3.76, 16827
Dancer, 3.91, 3432
Freehold  (Freehold #1), 4.02, 3403
Jingga Dalam Elegi, 4.14, 4168
A Midnight Clear, 4.19, 1146
Sticks & Stones (Cut & Run #2), 4.39, 10855
Hammered (The Iron Druid Chronicles #3), 4.22, 39271
Shattered (Slated #3), 4.25, 7534
Where Is My Home?, 4.19, 206
Sacré Bleu: A Comedy d'Art, 3.77, 26254
Tainted Bodies (Photographer Trilogy #1), 3.86, 358
Life is What You Make It: A Story of Love Hope and How Determination Can Overcome Even Destiny, 3.54, 12846
Brilliance of the Moon (Tales of the Otori #3), 4.04, 15895
Madilog, 4.22, 1391
Ice Like Fire (Snow Like Ashes #2), 3.79, 13064
The Novice (Summoner #1), 4.14, 13017
Maximum Ride Forever (Maximum Ride #9), 4.07, 7681
My Heart and Other Black Holes, 4.02, 29787
Shift (Shift #1-3; Silo #2), 4.12, 55147
Catching Fire (The Hunger Games #2), 4.30, 2020516
Harry Potter and the Philosopher's Stone, 4.45, 5004484
You Shall Know Our Velocity!, 3.62, 25738
Green River Running Red: The Real Story of the Green River Killer--America's Deadliest Serial Murderer, 3.91, 8874
The Seventh Dwarf (Artemis Fowl #1.5), 3.89, 3350
Roses are Red (Alex Cross #6), 4.02, 48156
Myths of Light: Eastern Metaphors of the Eternal, 4.42, 291
Lord of Emperors (The Sarantine Mosaic #2), 4.24, 8956
Lady Audley's Secret, 3.73, 15960
A Bright Shining Lie, 4.21, 8902
The Double Helix, 3.87, 13347
Blameless (Parasol Protectorate #3), 4.01, 29866
Los ojos del perro siberiano, 4.17, 3531
Érase una vez el amor pero tuve que matarlo. Musica de Sex Pistols y Nirvana, 3.68, 845
The Secret Island (The Secret Series #1), 4.15, 3117
Whispers, 3.90, 27771
Boys Don't Cry, 4.08, 6563
The Morganville Vampires Volume 3 (The Morganville Vampires #5-6), 4.39, 14081
Catch Me If You Can: The True Story of a Real Fake, 4.05, 37389
Set This House in Order, 4.28, 4139
The Minds of Billy Milligan, 4.24, 9179
The Other Wes Moore: One Name Two Fates, 3.77, 24389
John Lennon: The Life, 4.15, 7091
Micro, 3.38, 24412
Talented (Talented Saga #1), 3.98, 4086
Birds of Prey (Courtney #9), 4.15, 8011
Fairy Tail Vol. 1 (Fairy Tail #1), 4.40, 69968
Beast, 4.23, 2876
Caleb's Crossing, 3.81, 51864
Kiss Me (The Keatyn Chronicles #2), 4.32, 6972
American on Purpose: The Improbable Adventures of an Unlikely Patriot, 3.96, 18819
Friends vs. Family (The Ghost Bird #3), 4.41, 7877
Ayahku (Bukan) Pembohong, 4.18, 5200
Alice Will (Dreams of Chaos #1), 4.21, 70
Billy and Me, 3.87, 9994
Terry Treetop and the Lost Egg, 3.76, 2726
Say What You Will, 3.70, 14207
The Light of Other Days, 3.98, 5543
Equador, 3.99, 4404
The War that Saved My Life (The War That Saved My Life #1), 4.45, 24132
Flawed (Flawed #1), 4.06, 12174
Empire of Storms (Throne of Glass #5), 4.58, 84264
Innocent in Death (In Death #24), 4.36, 21745
Blue Smoke, 3.97, 26584
DragonFire (DragonKeeper Chronicles #4), 4.19, 4721
Snakes and Earrings, 3.18, 3228
Emotional Intelligence 2.0: With Access Code, 3.82, 56375
Ever After (Lost Love #2), 4.31, 10127
The Mezzanine, 3.90, 5499
Red Riding Hood, 3.51, 16738
(Un) Spoken, 4.67, 21
The History Boys, 4.07, 6745
Checkmate (Noughts & Crosses #3), 4.16, 10926
The Counterfeiters, 3.87, 6030
A Density of Souls, 3.90, 7510
Cornelia and the Audacious Escapades of the Somerset Sisters, 4.15, 2531
La fille de papier, 4.03, 9610
England's Perfect Hero (Lessons in Love #3), 4.08, 5514
Art and Fear: Observations on the Perils (and Rewards) of Artmaking, 3.67, 51401
Get Well Soon (Anna Bloom #1), 3.79, 5631
جدد حياتك, 4.20, 8135
Monsoon (Courtney #10), 4.24, 8121
Bilangan Fu, 3.83, 2272
The Krishna Key, 3.48, 13064
Without Feathers, 3.99, 8221
Geek Girl (Geek Girl #1), 3.82, 14278
The City of Worms (Everville #2), 4.21, 193
La Nuit des temps, 4.13, 5098
Max, 4.24, 1357
Jaya: An Illustrated Retelling of the Mahabharata, 4.20, 11080
Words of Radiance (The Stormlight Archive #2), 4.77, 115824
Wolf by Wolf (Wolf by Wolf #1), 4.28, 11354
Ein ganzes halbes Jahr (Ein ganzes halbes Jahr #1), 4.27, 770441
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life, 4.02, 75116
The Legend of Korra: Turf Wars Part One (Turf Wars #1), 4.36, 2122
Oathbringer (The Stormlight Archive #3), 4.74, 8056
Ten Big Ones (Stephanie Plum #10), 4.13, 82020
The Táin: From the Irish epic Táin Bó Cúailnge, 3.97, 2901
Round the Bend, 4.05, 978
All That Remains (Kay Scarpetta #3), 4.05, 51184
Flight, 3.89, 12841
Dragonwyck, 3.73, 3795
The Disorderly Knights (The Lymond Chronicles #3), 4.58, 3024
The Rise of Scourge, 4.26, 5017
The Dragon and the George (Dragon Knight #1), 3.88, 5240
Children of the Night, 3.70, 5456
Mona Lisa Craving (Monère: Children of the Moon #3), 3.99, 2268
Winter in Tokyo, 4.07, 9132
The Virginian: A Horseman of the Plains, 3.88, 6167
Invisible, 3.71, 14270
Twisted, 3.83, 31170
Cowgirl Up and Ride (Rough Riders #3), 4.29, 11441
Sir Gibbie (Sir Gibbie #1), 4.28, 1282
ArchEnemy (The Looking Glass Wars #3), 3.89, 9655
Nathaniel's Nutmeg: How One Man's Courage Changed the Course of History, 3.80, 3063
Save Me, 3.63, 22134
Toll the Hounds (The Malazan Book of the Fallen #8), 4.33, 19214
The Angel (The Original Sinners #2), 4.47, 12909
The Book on the Taboo Against Knowing Who You Are, 4.28, 10996
Devoted (Elixir #2), 3.64, 4168
The Return, 3.79, 7659
The End of Infinity (Jack Blank Adventure #3), 4.46, 2567
The Encyclopedia of the Dead, 4.17, 1876
First Days (The Ghost Bird #2), 4.39, 8588
The Murder Complex (The Murder Complex #1), 3.70, 7399
If He Had Been with Me, 4.11, 6041
Her Forbidden Rockstar (Sand & Clay #1), 3.62, 338
Last Light (Night Owl #2), 3.93, 3517
في الحب والحياة, 3.79, 7463
Gelombang, 4.02, 3099
Elon Musk: Inventing the Future, 4.25, 88299
Ready Player One, 4.31, 463950
The Diabolic (The Diabolic #1), 4.07, 9502
Martin Swans Diary: Black Water Crossing, 4.13, 140
Poema de mio Cid, 3.45, 6583
Love You Hate You Miss You, 3.77, 7386
The Bridge, 3.84, 8880
The Book Whisperer: Awakening the Inner Reader in Every Child, 4.51, 11488
The Noticer: Sometimes All a Person Needs Is a Little Perspective, 4.17, 10328
Holy Fools, 3.58, 6880
Alcatraz Versus the Evil Librarians (Alcatraz #1), 3.87, 16076
The Fire Eternal (The Last Dragon Chronicles #4), 3.99, 11977
The Search for WondLa (The Search for WondLa #1), 4.06, 9381
The Pursuit of Holiness, 4.29, 15231
Tenderness, 3.70, 2383
After You'd Gone, 3.98, 7613
Wishes (Montgomery/Taggert #7), 3.96, 4905
The Descendants, 3.82, 17956
Pegasus and the Origins of Olympus (Pegasus #4), 4.53, 1983
Korkma Ben Varım, 4.12, 2332
The Ghost Writer, 3.81, 7622
Insight (Insight #1; Web of Hearts and Souls #1), 3.80, 5330
Lullabies, 4.04, 15698
Tiger Lily, 3.98, 19800
La reina del sur, 3.91, 9221
Where Things Come Back, 3.81, 17856
Hushed, 4.02, 1660
Alexander: Child of a Dream (Aléxandros #1), 4.04, 4880
Heart of the Country, 3.99, 322
Black Ice, 3.88, 21971
Sweet Hope (Sweet Home #3; Carillo Boys #2), 4.54, 8775
خداحافظ گاری کوپر, 3.97, 5380
Seven Deadly Wonders (Jack West Jr #1), 4.08, 18858
Dust (Silo #3), 4.26, 52843
The Vegetarian, 3.58, 42727
The Magic Strings of Frankie Presto, 4.30, 20803
Harnessing Heaven: How One Reluctant Wall-Streeter Tapped the Power of the Hereafter, 4.18, 239
Gone, 4.16, 118
The Love We Share Without Knowing, 3.99, 498
Perfect Fifths (Jessica Darling #5), 3.85, 8551
Invitation Only (Private #2), 3.99, 9983
I Know What You Did Last Summer, 3.51, 9433
A Bad Case of Stripes, 4.24, 53888
Oblivion, 4.07, 10316
The Old Willis Place, 4.12, 7174
The Claiming of Sleeping Beauty (Sleeping Beauty #1), 3.28, 43482
King Suckerman, really liked it 4.00, 1773
As a Driven Leaf, 4.10, 2147
البوصلة القرآنية, 4.29, 2378
Neon Angel, 3.94, 3633
Shade's Children, 3.90, 10619
Le Monogramme, 4.75, 1220
The Principia: Mathematical Principles of Natural Philosophy, 4.20, 3889
Dongri To Dubai : Six Decades of The Mumbai Mafia, 3.92, 7079
Steal Like an Artist: 10 Things Nobody Told You About Being Creative, 3.86, 108915
15 minus, 4.41, 107
Crystal Singer (Crystal Singer #1), 4.08, 16341
Stalk Me (The Keatyn Chronicles #1), 3.95, 11202
Here's to Falling, 4.21, 3272
Rubinrot (Edelstein-Trilogie #1), 4.12, 84885
My Lady Jane (The Lady Janies #1), 4.12, 17766
Black Iris, 3.77, 2946
When the Reaper Comes, 4.16, 164
The Attributes of God, 4.45, 2627
Billy Liar, 3.76, 1357
Coming Through Slaughter, 3.91, 4580
The Sisters Club, 4.02, 1954
The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life, 3.89, 15924
Resurrection (Wicked #5), 3.96, 9961
Faerie Tale, 3.86, 8254
The Towers of Trebizond, 3.68, 1124
Odd Hours (Odd Thomas #4), 3.93, 37005
Naamah's Blessing (Naamah Trilogy #3), 4.19, 8071
The Fifth Sacred Thing (Maya Greenwood #1), 4.25, 4663
Jane, 3.60, 8300
The Sovereignty of God, 4.36, 5053
Moonwalking with Einstein: The Art and Science of Remembering Everything, 3.85, 55370
A Beautiful Lie (Playing with Fire #1), 4.04, 13240
The Confusions of Young Törless, 3.75, 5113
The Midwife's Apprentice, 3.71, 34557
City of Bohane, 3.82, 2468
The Post-Office Girl, 4.02, 3262
Arranged, 3.69, 7483
From Baghdad With Love: A Marine the War and a Dog Named Lava (Lava #1), 4.10, 6358
Of Beast and Beauty, 3.92, 8690
Magonia (Magonia #1), 3.59, 14244
Made You Up, 4.10, 14758
Prince's Gambit (Captive Prince #2), 4.50, 23639
The Bottoms, 4.15, 5087
The Rule of Four, 3.22, 29267
Chase the Dark (Steel & Stone #1), 4.17, 6710
The Library at Mount Char, 4.07, 17516
Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1), 3.89, 707832
Un monstruo viene a verme, 4.37, 141402
The Mistress of Spices, 3.48, 10789
Mistress of Mellyn, 3.88, 6967
DragonQuest (DragonKeeper Chronicles #2), 4.13, 7025
Every Breath You Take: A True Story of Obsession Revenge and Murder, 4.01, 5547
Death at La Fenice (Commissario Brunetti #1), 3.81, 15328
A Perfect Spy, 3.99, 12767
The Light of Eidon (Legends of the Guardian-King #1), 3.88, 3455
So Not Happening (The Charmed Life #1), 4.12, 3494
The Book of Nightmares, 4.24, 1990
الفوائد, 4.48, 3333
Polgara the Sorceress, 4.07, 24280
Paradiso (The Divine Comedy #3), 3.94, 12880
Prodigal Son (Dean Koontz's Frankenstein #1), 4.01, 29591
Madness: A Bipolar Life, 4.01, 10209
Practice Makes Perfect, 3.99, 25427
Perfect, 3.77, 11811
Oscar and Lucinda, 3.72, 16940
Timeless Love, 3.64, 431
A Batalha do Apocalipse, 4.14, 2013
Joy in the Morning, 3.89, 5441
The Field of Swords (Emperor #3), 4.26, 10988
The Road Back, 4.29, 3205
The Piper's Son, 4.04, 10147
QB VII, 4.17, 25595
Left Drowning (Left Drowning #1), 4.14, 21344
Rebel Spring (Falling Kingdoms #2), 4.16, 21342
Antologi Rasa, 3.75, 5086
Home Front, 4.12, 42419
Seeing, 3.76, 12664
Breaking Point (Article 5 #2), really liked it 4.00, 9284
¡Buenos días princesa! (El club de los incomprendidos #1), 3.88, 7185
Path of Destruction (Star Wars: Darth Bane #1), 4.25, 15322
Fighting Silence (On the Ropes #1), 4.22, 11897
The Lonely Passion of Judith Hearne, 3.97, 1913
The Piano Teacher, 3.54, 6684
City of Heavenly Fire (The Mortal Instruments #6), 4.48, 211361
My Not So Perfect Life, 3.86, 33872
Our Dark Duet (Monsters of Verity #2), 4.28, 9768
Paralysis: Beating the Odds, 4.15, 224
Gantenbein, 4.03, 1498
Tessa in Love, 3.92, 430
Anywhere But Here, 3.55, 2355
Doctored Evidence (Commissario Brunetti #13), 3.88, 4398
Flush, 3.87, 22500
Strawberry Girl, 3.86, 10361
The Wars, 3.86, 6402
Dear and Glorious Physician, 4.28, 4759
Innocent Erendira and Other Stories, 3.89, 10537
Vampires are Forever (Argeneau #8), 4.25, 16550
White Tiger (Dark Heavens #1), 3.89, 3571
All Around the Town, 3.94, 21997
Blue Angel, 3.32, 2947
Earth, 3.90, 6059
Vampire Mistress (Vampire Queen #5), 4.29, 1276
The Stolen Throne (Dragon Age #1), 3.69, 5371
Fire World (The Last Dragon Chronicles #6), 4.12, 4026
لماذا من حولك أغبياء؟, 3.81, 6555
Never Eighteen, 3.80, 1973
Trust in Advertising, 3.89, 11757
Headhunters, 3.79, 23054
Der Erdbeerpflücker (Jette Weingärtner #1), 3.56, 2957
Variant (Variant #1), 3.93, 19726
Immortal Ever After (Argeneau #18), 4.25, 8402
Cast In Courtlight (Chronicles of Elantra #2), 4.11, 9004
Comfort Food, 3.68, 13352
Copper Sun, 4.31, 10575
Writing Down the Bones: Freeing the Writer Within, 4.18, 21460
Grasping at Eternity (The Kindrily #1), 4.04, 1987
Zig Zag, 3.72, 1166
Wild Cards (Wild Cards #1), 3.95, 15687
Unravel (Fairfax #1), really liked it 4.00, 9653
The Cuckoo's Calling (Cormoran Strike #1), 3.84, 355701
Covenant with the Vampire (The Diaries of the Family Dracul #1), 3.80, 5273
Harry Potter and the Chamber of Secrets (Harry Potter #2), 4.38, 1965505
Crooked Kingdom (Six of Crows #2), 4.62, 64296
Children of Eden (Children of Eden #1), 3.98, 3588
That Which Clouds the Soul, 4.50, 26
The Life of Our Lord: Written for His Children During the Years 1846 to 1849, 3.99, 1617
The Theory of Everything: The Origin and Fate of the Universe, 4.11, 8860
Archer's Goon, 4.06, 3772
Pillage (Pillage #1), 3.87, 7691
No Logo, 3.87, 21299
The Sword of Truth Boxed Set I: Wizard's First Rule Blood of the Fold Stone of Tears (Sword of Truth #1-3), 4.29, 3871
Drop Dead Beautiful (Lucky Santangelo #6), really liked it 4.00, 4327
De la part de la princesse morte, 4.13, 1983
Gideon (Nightwalkers #2), 4.15, 13346
One Good Knight (Five Hundred Kingdoms #2), 3.83, 9435
The Algebraist, really liked it 4.00, 15102
J. R. Ward Collection: Black Dagger #1356 & Fallen Angels #1, 4.73, 2296
Master of the Senate (The Years of Lyndon Johnson #3), 4.41, 12221
Luv Ya Bunches (Flower Power #1), 4.06, 4427
The Conquest of Gaul, 3.97, 6693
The Jesus I Never Knew, 4.18, 16122
The Gods of War (Emperor #4), 4.29, 10523
Mortal Heart (His Fair Assassin #3), 4.12, 17053
Procession of the Dead (The City Trilogy #1), 3.92, 2252
Separate Beds, 3.95, 5028
A Face Like Glass, 4.23, 3106
Until Tuesday: A Wounded Warrior and the Golden Retriever Who Saved Him, 4.18, 7266
Freedom from the Known, 4.35, 4805
La vida del Lazarillo de Tormes, 3.49, 12865
Not a Drop to Drink (Not a Drop to Drink #1), 3.82, 10287
Under Different Stars (Kricket #1), 4.23, 12409
ترنيمة سلام, 3.95, 7910
Zom-B, 3.59, 6193
O Jerusalem, 4.28, 2487
The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century, 4.03, 4148
The Pearl That Broke Its Shell, 4.12, 24574
Hide (Detective D.D. Warren #2), 4.14, 25961
Dream Boy, 3.92, 3644
The Sugar Queen, 3.98, 42859
Sea of Stars (Kricket #2), 4.26, 7871
How to Fall in Love, 4.01, 13887
Death Note: Black Edition Vol. 1, 4.47, 7116
The Deal: A Prequel of Marriage by Law, 4.43, 88
The Name of the Wind (The Kingkiller Chronicle #1), 4.55, 472969
Les Fiancés de l'hiver, 4.37, 2812
The Perks of Being a Wallflower, 4.21, 978623
End of Watch (Bill Hodges Trilogy #3), 4.09, 50489
Fed Up! a Relatable Memoir, 4.13, 235
Philosophy: Who Needs It, 3.87, 2397
التيه, 4.06, 2809
Lost, 2.81, 13037
L.A. Candy (L.A. Candy #1), 3.36, 23589
Red Prophet (Tales of Alvin Maker #2), 3.78, 17875
Malice (Malice #1), 4.10, 2905
The Memory of Old Jack, 4.26, 1727
Retribution Falls (Tales of the Ketty Jay #1), 3.98, 7221
Prom and Prejudice, 3.82, 17018
Pigtopia, 3.67, 668
The Lost Saint (The Dark Divine #2), 4.03, 15873
Liar's Poker, 4.16, 55319
Westminster Confession Of Faith w/ Catechisms (1646-7) (and the Larger and Shorter Catechisms Directories for Public and Private Worship Form of Presbyterial Church Government the Sum of Saving Knowledge), 4.50, 1532
The Book of Psalms: A Translation with Commentary, 4.34, 436
Briar Rose, 3.78, 11904
The River of Doubt: Theodore Roosevelt's Darkest Journey, 4.16, 35145
Death: The High Cost of Living Collected, 4.19, 36515
The Diamond Throne (The Elenium #1), 3.93, 28150
أسعد امرأة في العالم, 3.85, 4282
Bodas de sangre, 3.81, 9013
Case of the Ivy Hollow Werewolf (Monster Club #1), 4.33, 24
Adrian Mole and the Weapons of Mass Destruction (Adrian Mole #6), 3.87, 4920
Hard Luck (Diary of a Wimpy Kid #8), 4.28, 40453
Why Nations Fail: The Origins of Power Prosperity and Poverty, really liked it 4.00, 15513
El tiempo entre costuras, 4.05, 19203
Unremembered (Unremembered #1), 3.69, 6674
The Shadows (Black Dagger Brotherhood #13), 4.29, 24228
The Collected Poems of Emily Dickinson, 4.21, 9695
A Shade of Vampire (A Shade of Vampire #1), 3.83, 43679
Sweet Fall (Sweet Home #2; Carillo Boys #1), 4.39, 11618
Fruits Basket Vol. 16, 4.47, 10935
Death Note Vol. 6: Give-and-Take (Death Note #6), 4.39, 16286
Man vs. Beast (Cherub #6), 4.13, 10551
Harvesting the Heart, 3.59, 38390
In the Cities of Coin and Spice (The Orphan's Tales #2), 4.39, 2231
ثرثرة فوق النيل, 3.83, 5105
The Treasure of the Sierra Madre, 4.08, 1575
Forgiven (Firstborn #2), 4.40, 9295
La Part de l'autre, 4.14, 3788
Maximum Ride Vol. 3 (Maximum Ride: The Manga #3), 4.37, 8366
Spice & Wolf Vol. 01, 4.19, 3198
The Dark Tower Books 1-3: The Gunslinger The Drawing of the Three and The Waste Lands, 4.47, 7137
Accidental Love, 3.46, 999
Rule of the Bone, 3.87, 7278
The Secret Life of Plants: A Fascinating Account of the Physical Emotional and Spiritual Relations Between Plants and Man, 4.08, 1773
TimeRiders (TimeRiders #1), 3.79, 9849
The Assault, 3.69, 7966
Maximum Ride Five-Book Set, 4.40, 6660
The Public Burning, really liked it 4.00, 967
Night Fall (John Corey #3), 4.08, 21377
La Gloire de mon père, 3.96, 5512
Things The Grandchildren Should Know, 4.26, 4542
Spark (Sky Chasers #2), 3.93, 3700
Tiger Magic (Shifters Unbound #5), 4.27, 5829
A Severe Mercy: A Story of Faith Tragedy and Triumph, 4.32, 12033
The New Jim Crow: Mass Incarceration in the Age of Colorblindness, 4.49, 29128
The Moon Is Down, 3.87, 15250
The Wish (The Devil's Lover #1), 3.89, 338
Shall We Tell the President? (Kane & Abel #3), 3.70, 14879
Courageous, 4.53, 10373
Last Days of Summer, 4.40, 3686
Die Therapie, 4.17, 6895
Lone Wolf Rising (The Winters Family Saga #1), 3.74, 688
Leo's Chance, 4.20, 13472
Wise Child (Doran #1), 4.12, 7439
Peter: The Untold True Story, 3.83, 358
Untold (The Lynburn Legacy #2), 3.93, 12026
Jackaby (Jackaby #1), 3.82, 15710
Kiss of Frost (Mythos Academy #2), 4.05, 20434
Darken the Stars (Kricket #3), 4.08, 6714
Nobody Asked Me But ...., 4.39, 31
Born of Betrayal (The League #8), 4.42, 4524
Dead By Sunset: Perfect Husband Perfect Killer?, 4.05, 5259
Hullabaloo in the Guava Orchard, 3.43, 4376
The Mambo Kings Play Songs of Love, 3.68, 10028
The Dolphins of Pern (Pern #13), 3.94, 14761
Catalyst, 3.62, 14895
Valley of Silence (Circle Trilogy #3), 4.20, 23767
Black Spring, 3.85, 4044
The Dwarves (The Dwarves #1), 3.93, 7522
The Secret Identity of Devon Delaney (Devon Delaney #1), 4.06, 3182
Scary Stories to Tell in the Dark (Scary Stories #1), 4.06, 41234
Nice Girls Don't Live Forever (Jane Jameson #3), 4.17, 11924
Hell's Heroes, 4.28, 6755
Once (Once #1), 4.20, 12944
Las legiones malditas (Publio Cornelio Escipión #2), 4.62, 2788
Dark Guardian (Dark #8), 4.33, 18517
Born Free: A Lioness of Two Worlds (Story of Elsa #1), 4.17, 29657
Cracker!: The Best Dog in Vietnam, 4.27, 5105
Shadow (New Species #9), 4.24, 11239
The Vicious Deep (The Vicious Deep #1), 3.70, 2882
Dragon Keeper (Dragon Keeper #1), 3.97, 9198
Sudden Death, 3.29, 383
Gold Medal Threat, 4.70, 27
Cinderella (Faerie Tale Collection #4), 3.87, 1756
The Silent Cry, 3.84, 2210
Take Your Last Breath (Ruby Redfort #2), 4.35, 2095
The Infernal Devices: Clockwork Prince (The Infernal Devices: Manga #2), 4.44, 3877
Jakob von Gunten, 4.02, 2799
Horde (Razorland #3), 4.27, 19426
If I Stay Collection (If I Stay #1-2), 4.24, 8594
A Long Walk to Water: Based on a True Story, 4.23, 26570
The Queen of All that Dies (The Fallen World #1), 4.03, 6489
Reign (An Unfortunate Fairy Tale #4), 4.32, 6633
Cress (The Lunar Chronicles #3), 4.46, 187796
The Ocean at the End of the Lane, 3.99, 349501
The Raven King (All for the Game #2), 4.48, 10169
The Education of Henry Adams, 3.70, 2608
Lamb in His Bosom, 3.83, 1120
The Big Bad Wolf  (Alex Cross #9), 3.97, 40971
Starring Sally J. Freedman as Herself, 3.93, 12156
Chicka Chicka Boom Boom, 4.21, 119709
Kitty and the Dead Man's Hand (Kitty Norville #5), 3.89, 10155
When The Legends Die, 3.59, 1651
The Ringed Castle (The Lymond Chronicles #5), 4.59, 2709
Divine Misdemeanors (Merry Gentry #8), 4.04, 21690
Six Frigates: The Epic History of the Founding of the U. S. Navy, 4.30, 3898
My Swordhand is Singing (My Swordhand is Singing #1), 3.65, 2156
Warlord  (Chronicles of the Warlands #3), 4.09, 5201
ضحك مجروح, 3.61, 4535
The Game: Penetrating the Secret Society of Pickup Artists, 3.73, 19685
Gods in Alabama, 3.86, 16891
My Feudal Lord, 3.64, 2963
Message from Nam, 4.04, 9061
Gone Baby Gone (Kenzie & Gennaro #4), 4.14, 27886
Contest, 3.95, 11476
It's All Relative, 3.70, 2579
Jack: Straight from the Gut, 3.79, 11231
Ashes of Honor (October Daye #6), 4.38, 12168
Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries #5), 4.41, 16966
Sea of Silver Light (Otherland #4), 4.12, 11279
Extinction, 4.32, 1302
The Journey to the East, 3.70, 8387
She Is Not Invisible, 3.61, 4263
Letting Ana Go, 4.20, 5814
Love & the Zombie Apocalypse (Zombie Apocalypse #1), 3.99, 437
الجواب الكافي لمن سأل عن الدواء الشافي, 4.47, 2408
Nuntă în cer, 4.20, 5247
Pídeme lo que quieras (Pídeme lo que quieras #1), 3.87, 8323
Cronopios and Famas, 4.29, 9343
A Long Time Gone, 4.07, 5106
Fear Me (Broken Love #1), 3.99, 11306
The Book of Negroes, 4.44, 57082
Mosquitoland, 3.92, 18430
The Lost Hero (The Heroes of Olympus #1), 4.35, 500364
My Grandmother's Hands: Racialized Trauma and the Mending of Our Bodies and Hearts, 4.17, 446
The Reef, 3.89, 15280
HMS Ulysses, 4.02, 4827
The Real Mother Goose, 4.33, 32374
